,qed,ExactMolWt,FpDensityMorgan2,BCUT2D_LOGPLOW,BCUT2D_MRHI,Chi0v,Chi2v,Kappa3,LabuteASA,SMR_VSA10,SMR_VSA3,VSA_EState2,Activity
20,0.3267882455740094,609.0600592320001,1.725,-2.422999228210685,6.343290902832615,23.12691904314776,10.733274887822166,5.636055787850047,242.2729134718201,52.31942974717737,5.316788604006331,22.11630698317035,0
21,0.6631399981559004,444.061917804,1.862068965517241,-2.4231255998464856,6.342810016396138,17.043705611021583,7.550968977881065,4.068446805903258,175.17963224824348,34.82074451258724,5.316788604006331,17.21545421695742,1
22,0.6411090789230048,454.04626774,1.9333333333333331,-2.4231298899222726,6.342818839816348,17.12105588021121,7.578316427816359,4.112286896576827,180.54379975449936,34.82074451258724,5.316788604006331,17.269655318885793,1
23,0.6334866963513034,456.061917804,1.8333333333333333,-2.423145028548397,6.342820794354837,17.32816266139776,8.439250153536863,3.88121107266436,180.5387432091109,34.82074451258724,5.316788604006331,17.49292849679281,1
24,0.5590191044029866,451.0214499600001,1.8666666666666667,-2.4229875900688627,6.342761976963327,16.371905459750256,7.353170523437364,3.37994521952952,177.61843051524676,28.91356478323573,14.993869839101093,4.979327758881331,1
25,0.4995722773606852,450.9353160920001,1.76,-2.422949493564269,9.103217443764215,15.8923115514951,7.480114142006641,3.3939734135841837,160.2409692270432,44.843508681185085,0.0,4.972184232489292,1
26,0.4477437741270539,590.993893588,1.9428571428571428,-2.4229992537225407,9.08903731086556,21.35469234067205,9.72557673741566,5.14798396079305,217.1450427589124,56.6484337548942,5.316788604006331,21.54716073796505,0
27,0.5744954100772106,524.062980424,1.9714285714285715,-2.4229992342305224,6.34287230483468,19.63083814286153,8.828486809658749,4.788041568155343,207.67007483473975,40.71848985694485,5.316788604006331,21.30323216653648,1
28,0.5527890773850034,550.078630488,1.891891891891892,-2.423002312802822,6.342892186348992,20.83794492404808,10.135729716118592,4.620508313749666,219.39412791000376,40.71848985694485,5.316788604006331,21.87407795307595,0
29,0.4885170077564751,538.0534783600001,1.9166666666666667,-2.4229991152798287,6.342875922037372,19.842722417364484,9.01610203364855,4.19644925179628,211.03827950259716,40.71848985694485,20.20725493475596,22.55542901586346,0
30,0.658568043919234,482.05241574,1.875,-2.4232973564902283,6.342810347428751,18.067889314018423,8.699346291621682,3.889211241142184,190.51591298592277,34.82074451258724,10.30076712495354,21.518082601303263,1
31,0.6839132946579368,456.0367656760001,1.9666666666666663,-2.4231642912902225,6.34278964310434,16.86078253283187,7.392103385161839,4.061406816468624,178.79185991065873,34.82074451258724,10.30076712495354,20.933566416730265,1
32,0.5963260275218476,470.0524157400001,1.935483870967742,-2.423180895501267,6.342795640805849,17.807996128331826,7.870640743528771,4.313544827751084,185.3667735116507,34.82074451258724,9.883888251797686,22.57734669441237,1
33,0.518186279498407,496.06806580400007,1.9393939393939397,-2.4232549004038657,6.342811312157035,18.79955995989455,8.87365358592514,4.373335071208507,197.0908265869147,34.82074451258724,9.883888251797686,23.48651565676315,1
34,0.6878756577196213,457.057166772,1.8666666666666667,-2.423174062800352,6.342793891269721,17.19802598770809,8.299047373105855,3.857262726951339,179.75839119005738,34.82074451258724,10.30076712495354,21.357362072733714,1
35,0.589724669423648,471.072816836,1.8387096774193548,-2.423194485814624,6.34280003803415,18.14523958320805,8.698543438561968,3.985065137568532,186.33330479104933,34.82074451258724,9.883888251797686,23.45947568374915,1
36,0.6485447948601128,459.072816836,1.9,-2.4231659687781053,6.342787431952077,17.62067571851846,7.807212806856784,4.248094663469039,180.76422234358665,34.82074451258724,10.30076712495354,21.230130199268075,1
37,0.5811030905630533,485.0884669,1.8125,-2.4232318396457786,6.342800114031244,18.61223955008118,9.006154154292402,4.301471365737246,192.4882754188506,34.82074451258724,10.30076712495354,21.75191989586297,1
38,0.448720052351137,493.057166772,1.7575757575757576,-2.423123967137524,6.342853875812676,18.59321350209349,8.371461515344587,4.535893553935549,196.7264902064608,40.5081307872708,4.9839785209472085,21.70978882575924,1
39,0.769122892671326,431.041516708,1.8571428571428568,-2.4231453237499183,6.342779097065344,16.206462156145363,7.130436111560147,3.5374278294252703,168.0343381147934,34.82074451258724,10.30076712495354,20.725970888160717,1
40,0.7170404047580863,445.057166772,1.896551724137931,-2.4231610938595662,6.342783806353166,16.913568937331913,7.410766197450058,4.042972493153835,174.39928022919003,34.82074451258724,10.30076712495354,21.022395360153368,1
41,0.663329210718878,459.072816836,1.8333333333333333,-2.4232049540686957,6.342789291828561,17.78381242533499,8.179474217236805,4.248094663469039,180.76422234358665,34.82074451258724,10.30076712495354,21.281319832146018,1
42,0.5588872001868269,499.0289013360001,1.75,-2.4232289603199004,6.342793480215616,17.547462356359592,7.84916707930777,4.932005248993023,186.89588643796876,34.82074451258724,10.30076712495354,20.59622125828121,1
43,0.6463207160839606,489.029237772,1.903225806451613,-2.438778620515652,8.003106948800447,18.422770859099675,9.334069539612024,4.22700727410371,189.88150121542265,46.58262946197836,10.30076712495354,21.536264189135828,1
44,0.6152562609766172,523.034717076,1.8484848484848484,-2.423182868181015,7.90212307255607,19.66191717083777,10.696841572755496,5.5868829786595535,197.3896207253732,44.65799764900474,10.30076712495354,21.24997622117454,1
45,0.616420070543762,475.067731456,1.935483870967742,-2.423177206188691,6.342789883656294,18.02892400898232,7.800012086683528,4.782432183522756,185.8777675730935,34.82074451258724,10.30076712495354,21.273976177008283,1
46,0.6197670447415253,473.052081392,1.7096774193548387,-2.422908864569535,6.342841529048358,17.52930417067507,7.637293843286252,4.936753914818111,184.8910165318953,46.41531051662231,5.316788604006331,27.950058668937693,0
47,0.5596731627816943,487.067731456,1.71875,-2.422909712407457,6.342846259562694,18.23641095186161,7.917623929176162,5.160264860793276,191.25595864629196,46.41531051662231,5.316788604006331,28.307850015259252,1
48,0.4920587580239626,515.099031584,1.6176470588235294,-2.422976810799587,6.342858539439428,20.02930417067507,9.762293843286251,6.010826838663442,203.98584287508515,46.41531051662231,5.316788604006331,28.95128650474657,0
49,0.3696674291652261,541.03946602,1.5714285714285714,-2.422912534184716,6.342856081174613,18.8703043708893,8.356024811033876,6.573221462493098,203.75256485507063,46.41531051662231,5.316788604006331,28.16677433498715,0
50,0.5368013713115045,499.067731456,1.696969696969697,-2.4229104193544635,6.342856385307359,18.52086800223779,8.805905104831961,5.249474747202397,196.61506960715928,46.41531051662231,5.316788604006331,28.69908658648209,0
51,0.5140072501273593,524.062980424,1.7142857142857142,-2.422917487860733,6.34287292605717,19.39073132854812,9.206204023347787,5.209020132610375,207.3725914030246,46.41531051662231,5.316788604006331,29.01633327345405,0
52,0.4752563557766625,515.099031584,1.6764705882352942,-2.422911773836509,6.342857093271025,19.89073132854812,8.530146147100087,5.470570780603305,204.1958143616805,46.41531051662231,4.899909730850478,30.747511117874662,0
53,0.4959880457176047,501.08338152,1.7272727272727273,-2.422909888112309,6.342849942976533,18.943517733048164,8.314070538582888,5.776566839076638,197.62090076068853,46.41531051662231,5.316788604006331,28.564285672855625,0
54,0.4022435620911038,543.130331712,1.6111111111111112,-2.428811432092953,6.342868690232206,21.63121830455428,9.95262223691464,5.950570827567109,216.92569859047373,46.41531051662231,4.899909730850478,31.4822971854904,0
55,0.4496960671279572,497.052081392,1.7575757575757576,-2.422909838020219,6.342854828221379,18.31376122105124,7.944971379111457,5.587152731286087,196.62012615254775,46.41531051662231,5.316788604006331,28.40308102432955,0
56,0.4050834993634,499.067731456,1.7575757575757576,-2.422909771203552,6.342853102297648,18.52086800223779,8.056869818409632,5.6643282975454845,196.93129772850423,46.41531051662231,5.316788604006331,28.48368334859259,1
57,0.3429493608738607,515.099031584,1.7352941176470589,-2.4229099672738115,6.342853349226654,19.65062451423471,8.667623929176163,6.010826838663442,203.98584287508515,46.41531051662231,5.316788604006331,28.757837870355,0
58,0.4176991947737239,541.114681648,1.6388888888888888,-2.4229170395157733,6.342866056907379,20.64218834579743,9.86656527661178,5.950570827567109,215.70989595034916,46.41531051662231,5.316788604006331,29.382253552342508,0
59,0.329713517024201,549.08338152,1.4324324324324325,-2.4229080020247857,6.342921707762419,20.838705247433573,9.378319247070689,6.058030383206587,219.94811073795933,52.10269679130587,0.0,29.364036442897365,0
60,0.3005640855879387,563.099031584,1.4473684210526316,-2.4229080073469857,6.342925960617974,21.54581202862012,9.5627706589382,6.110672901749874,226.31305285235595,52.10269679130587,0.0,29.48625938544454,0
61,0.3176978700735888,565.07829614,1.4736842105263157,-2.422908004314012,6.342926615986411,21.24695353789744,9.24079538350851,6.029226633505396,225.0616559674662,52.10269679130587,0.0,29.428088970219623,0
62,0.335210490386731,579.057560696,1.4871794871794872,-2.422908016797115,6.342942018928545,21.28495834035822,9.580334350193295,5.593462142880557,229.16937004344388,52.10269679130587,0.0,29.598854068749446,0
63,0.2636396011458099,553.058309644,1.4054054054054057,-2.4229080034849573,6.342918354002805,20.2166697204428,9.019186868117052,6.029165164241085,217.74870402648887,52.10269679130587,0.0,29.189525197222626,0
64,0.3077939735565745,569.0287591040001,1.351351351351351,-2.422908001008665,6.3433546376589165,20.972598666461256,9.455622648589038,6.178226268486168,223.8864348504444,63.703636681538384,0.0,29.302634337937736,0
65,0.2858766612714267,612.9782435240002,1.4324324324324325,-2.422908001426336,9.103003495693969,21.802666259557505,9.934862396908745,6.257506986574643,227.4507162292041,68.03264068925522,0.0,29.34222253718802,0
66,0.2176419464879534,660.9643794240002,1.4324324324324325,-2.4229080034849377,14.111919460302056,22.374168011619123,10.264819087303865,6.362461163535929,232.84500674460637,74.69356741837393,0.0,29.360546217983877,0
67,0.2396984025144755,577.07829614,1.4102564102564104,-2.422908015105242,6.3429741766006895,21.74695353789744,9.64583033032377,6.403371577961049,230.4745749523997,57.885941737670805,0.0,40.80667850786357,0
68,0.2252691508020085,603.0551160840001,1.325,-2.4229080290936884,6.342932453671559,21.47259866646126,9.587403181518509,6.504527320357525,232.44471694673803,52.10269679130587,0.0,29.28235325647325,1
69,0.2124063590203851,619.050030704,1.3658536585365857,-2.4229080120138424,6.342935289756818,21.88084695692512,9.584474050121395,7.411707426319091,237.5582621762449,52.10269679130587,0.0,29.35763193618415,0
70,0.3394923470242258,560.0629804240001,1.4736842105263157,-2.4229080069493585,6.342929495068332,20.78591884293353,9.201447511350864,5.903895175788112,224.34069041942809,52.10269679130587,0.0,29.362387931530687,0
71,0.1886738534145566,580.052809664,1.4615384615384617,-2.4229080113565797,6.342932338828716,21.102415423861256,9.31627765271327,6.292063493554042,228.2361443460625,57.79008306598943,0.0,39.45495826124892,0
72,0.329713517024201,549.08338152,1.5945945945945943,-2.422908028192812,6.342926542637996,20.838705247433573,9.327215192566369,5.889619662197831,219.94811073795933,52.10269679130587,0.0,29.464018390968896,0
73,0.329713517024201,549.08338152,1.5675675675675675,-2.422908022059054,6.342922446986099,20.838705247433573,9.381773570764638,6.058030383206587,219.94811073795933,52.10269679130587,0.0,29.4040787611818,0
74,0.3120904610045481,563.099031584,1.5789473684210529,-2.422908028460823,6.342934068174364,21.761354978243947,9.830669516260311,5.945393224828057,226.313052852356,52.10269679130587,0.0,29.6095537331468,0
75,0.3513054549396797,535.067731456,1.4444444444444444,-2.422908001778284,6.342914596414804,19.9160555166232,8.878319247070692,5.632487773785396,213.5831686235627,52.10269679130587,0.0,29.218501100719465,0
76,0.2981089805288836,577.114681648,1.4871794871794872,-2.422908057879587,6.34294734755043,22.68400470905432,10.286011317521792,6.2027385696459465,232.6779949667526,52.10269679130587,0.0,29.855071023396235,0
77,0.2486338600892683,567.073959708,1.605263157894737,-2.422908046162394,6.3429273337277605,21.13931945125317,9.495594445035804,5.917451384892754,224.1136461408856,52.10269679130587,0.0,29.322470399813465,0
78,0.2944776696593683,583.044409168,1.5789473684210529,-2.422908008752239,6.345433677944206,21.89524839727163,9.902794571776408,6.0617452623178565,230.251376964841,63.703636681538384,0.0,29.508542930677663,1
79,0.2252691508020085,603.0551160840001,1.475,-2.4229081650228697,6.342939628865228,21.47259866646126,9.555636694311596,6.337172253226267,232.44471694673803,52.10269679130587,0.0,29.34890790580261,0
80,0.2252691508020085,603.0551160840001,1.45,-2.4229080240827203,6.342933568475145,21.47259866646126,9.590857505212458,6.504527320357525,232.44471694673803,52.10269679130587,0.0,29.30798602762187,0
81,0.5178837678539439,537.05036714,1.7941176470588236,-2.423070223139188,7.882687055873313,20.292053844527445,10.446924870107738,5.827095264970191,203.8552124386632,44.84403566599482,10.03888346845842,17.377888375553418,1
82,0.4700031154911972,551.0660172040001,1.8,-2.4230747745003685,7.889476686662841,20.99916062571399,10.840697321275147,6.084000162870309,210.22015455305976,44.84403566599482,10.03888346845842,17.456646957689976,0
83,0.4205293273649941,565.081667268,1.805555555555556,-2.4230763090935,7.889749818074765,21.706267406900537,11.087044353186505,6.313171879418839,216.5850966674564,44.84403566599482,10.03888346845842,17.520901394418374,1
84,0.4427764416194509,565.081667268,1.7777777777777777,-2.4230885697740705,7.89586315660813,21.86940411371707,11.757019925757564,5.960846597072016,216.5850966674564,44.84403566599482,10.03888346845842,17.528496526221094,1
85,0.3405412808643731,563.0660172040001,1.8611111111111112,-2.423075438566596,7.891367076665833,21.283617676090163,10.76334705208552,6.202469135802468,215.8954936352721,44.84403566599482,10.03888346845842,17.498600082689975,1
86,0.3475973740844598,591.0221017040001,1.6756756756756757,-2.423156639332932,7.898761057202758,20.92594726355513,10.549389441374966,6.132729669349911,216.3518186474419,44.84403566599482,10.03888346845842,17.296396619128625,1
87,0.4549409087326356,563.0660172040001,1.805555555555556,-2.423078672654749,7.899301414064495,21.283617676090163,11.631481497979282,5.485191350739423,215.57926551392717,44.84403566599482,10.03888346845842,17.545286649677884,1
88,0.3679643965263478,605.1129673960002,1.7435897435897436,-2.4231248531879865,7.896497240280796,23.4049380196498,12.6921416697591,6.529827039990787,234.674091857117,44.84403566599482,10.03888346845842,17.72328661035734,0
89,0.3297125103899719,599.0660172040002,1.6923076923076923,-2.4230718144805725,7.891082745731181,22.678805190475572,11.425195702636012,6.217105087594762,232.54736453033053,44.84403566599482,10.03888346845842,17.78590004956299,1
90,0.3091003926099485,613.0816672680002,1.65,-2.4230718957535897,7.891088809638269,23.60145492128595,11.925195702636008,6.274616210745766,238.9123066447272,44.84403566599482,10.03888346845842,17.836660124888965,1
91,0.2997470624830645,629.0765818880002,1.7073170731707317,-2.423071873566774,7.891093386781669,24.00970321174981,11.78767183907383,6.612353245891133,244.0258518742341,44.84403566599482,10.03888346845842,17.786095492803717,1
92,0.2583673358211742,655.1286174600002,1.6046511627906976,-2.4230719388428064,7.891093214614076,26.10145492128595,13.886520568041194,7.1700801347793295,258.007132987917,44.84403566599482,10.03888346845842,17.94762826567026,0
93,0.2490976491730807,617.0565953920002,1.675,-2.4230719046852176,7.891085203160012,22.979419394295174,11.566063323682371,6.247118487820679,236.7128999332568,44.84403566599482,10.03888346845842,17.53647493970378,1
94,0.2866798450337667,633.0270448520002,1.625,-2.4230718639224422,7.891098178999394,23.73534834031363,12.002499104154358,6.389083421783843,242.85063075721223,56.44497555622734,10.03888346845842,17.73103941158307,1
95,0.2087245336763876,667.0534018320002,1.5813953488372092,-2.4230719307072457,7.89109224422289,24.235348340313635,12.134279637083829,7.084977219573251,251.40891285350588,44.84403566599482,10.03888346845842,17.29125789408574,1
96,0.1981737062093954,683.0483164520002,1.6136363636363635,-2.423071977691403,7.8910956501294685,24.6435966307775,12.131350505686717,7.569803117815835,256.52245808301274,44.84403566599482,10.03888346845842,17.37663303379661,1
