,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,Activity
0,14.02861942251497,-4.780429084378624,14.02861942251497,0.050294597804033225,0.4827957751858875,483.2100000000001,467.0820000000002,482.01768364199995,162,0,0.4353024808045299,-0.373870759481357,0.4353024808045299,0.373870759481357,1.1,1.6666666666666667,2.1666666666666665,35.49683699157729,9.863580828541808,2.6202506374646757,-2.293158248602485,2.498339550851558,-2.4228967083908195,7.549726913727688,-0.2754271780435212,1.8833349637577401,989.2313506724645,22.156489770562867,15.665801383415435,18.072086466452255,14.015917297677081,8.40356704132425,10.702154697852992,6.340712763673291,9.162424018712581,4.479713257001508,6.409642371643293,2.906620383748132,4.229607212825942,-1.77,3842208.400616171,22.904977340445054,8.398627726638006,4.453528877991379,180.03446617052614,4.8375885837366335,0.0,0.0,0.0,5.601050810983688,13.922786948447044,14.134789386500788,4.565048284931329,13.171245143024459,0.0,40.49032664413879,35.89528683400505,41.93652109934429,5.711685002770702,31.621376335116054,42.347439488922866,0.0,0.0,5.15571272675054,18.198170951353173,19.30689014563222,63.63673909010791,0.0,0.0,5.0872950630771525,18.858631417708022,0.0,30.948368211468598,26.107578602769244,24.051182003075283,0.0,17.54772460632,47.620282205981816,10.045266627482652,0.0,0.0,69.15,25.94465938235674,17.736293427955786,0.0,21.32040312195035,11.250837766380558,12.13273413692322,44.55143042486311,0.0,0.0,10.243007789827693,37.0869626876253,63.7803697744717,11.78601152122723,4.959277112989535,6.366836897754938,-2.100869948959925,0.0,9.671316581204309,-5.355248898878498,0.0,-1.079915262031526,0.2777777777777778,30,1,6,0,1,1,2,0,2,5,1,12,6,0,0,0,3,6.388400000000005,108.12319999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14.14040309854898,-4.830757282041033,14.14040309854898,0.011977631330310379,0.4670221017003147,525.2470000000002,507.1030000000003,524.0282483259999,178,0,0.43530248081066586,-0.37387075824063143,0.43530248081066586,0.37387075824063143,1.1515151515151516,1.7575757575757576,2.272727272727273,35.49683731573878,9.859003863263187,2.62059721060945,-2.293298685697706,2.4949022666157563,-2.4230307635560098,7.520078303723688,-0.2754278054016222,1.914566838138496,1146.6246153170462,24.60408352775557,17.496699404689668,19.902984487726496,15.337284502722998,9.274357853222847,11.572945509751591,7.122187178094848,9.94389843313414,5.03829079402586,6.9131115107130015,3.293888999662593,4.520762324349146,-2.0999999999999996,13422896.136115074,25.52166831422474,9.271119055839561,5.048240612006306,196.92587249936312,4.8375885837366335,0.0,0.0,0.0,11.508230540335195,13.922786948447044,18.92932657057261,4.565048284931329,13.171245143024459,0.0,34.42395957567718,48.382475525392664,41.812586316357724,5.711685002770702,36.415913519187875,42.56723294359081,0.0,5.0872950630771525,5.15571272675054,25.121908151043797,14.219595082555067,68.6972750050403,0.0,0.0,5.0872950630771525,13.171245143024459,0.0,30.948368211468598,32.01475833212075,24.051182003075283,6.923737199690624,33.46916477378581,41.5539151375202,10.045266627482652,0.0,0.0,86.22,31.851839111708244,22.530830612027607,0.0,26.883854613647344,11.126902983393991,26.352329219478285,24.26546827384644,6.923737199690624,0.0,19.29050211325133,28.039468364201664,63.90970289047295,11.816283422885036,17.419948287558384,5.880185144862921,-2.2226606549151846,-0.7417576976778368,7.8091345251630555,-5.468946167809435,1.5625661945027476,-1.6033448339315335,0.3,33,1,7,0,1,1,2,0,2,6,1,13,6,0,0,0,3,6.014720000000005,116.7037,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,14.19883847269864,-4.832493183502209,14.19883847269864,0.016467989457032095,0.3639570122878732,553.3010000000003,531.1250000000002,552.059548454,190,0,0.43530248081066586,-0.37387075824063143,0.43530248081066586,0.37387075824063143,1.1428571428571428,1.7428571428571429,2.257142857142857,35.496837520030006,9.8590038540807,2.620664181259345,-2.293308219065959,2.4957776483378193,-2.423032116092587,7.520559519766494,-0.27542801827260066,1.8840531011400727,1177.8490458924753,26.018297090128662,18.910912967062764,21.317198050099588,16.337284502722998,10.449425103857841,12.748012760386585,7.592587965361524,10.200400256554916,5.155691056489468,7.2653122981038205,3.569801785108332,5.348500680686363,-2.0999999999999996,32944360.159748234,27.486940993916306,10.484074817310967,5.836852360105688,209.65575672815635,4.8375885837366335,0.0,0.0,0.0,11.508230540335195,13.922786948447044,18.92932657057261,4.565048284931329,13.171245143024459,0.0,34.42395957567718,62.229949924773905,27.592991233802653,18.925448931796538,36.415913519187875,42.56723294359081,0.0,5.0872950630771525,5.15571272675054,38.96938255042504,13.213763929025836,68.6972750050403,0.0,0.0,5.0872950630771525,13.171245143024459,0.0,30.948368211468598,31.00892717859152,24.051182003075283,6.923737199690624,47.316639173167054,41.5539151375202,10.045266627482652,0.0,0.0,86.22,31.851839111708244,22.530830612027607,0.0,40.097618542673175,11.126902983393991,12.13273413692322,24.26546827384644,20.771211599071872,0.0,10.243007789827693,37.0869626876253,65.31334234625527,11.853315453834671,17.676503621723608,6.008519052117283,-2.1877429482246686,-0.7202762161963554,7.874903020061016,-5.469362050905138,4.873195907283666,-3.8612870748382404,0.36363636363636365,35,1,7,0,1,1,2,0,2,6,1,13,8,0,0,0,3,6.794920000000006,125.9377,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,14.253872486304083,-4.838173858138927,14.253872486304083,0.01429168091708699,0.3252470018350568,581.3550000000001,555.1470000000003,580.090848582,202,0,0.43530248081066586,-0.37387075824063143,0.43530248081066586,0.37387075824063143,1.0810810810810811,1.6486486486486487,2.135135135135135,35.496837725103106,9.859003836863577,2.620775400766274,-2.2933417898588355,2.4983984051606587,-2.423034934468701,7.521031374350896,-0.27542834702894375,1.879467121885475,1235.1809484176074,27.758784066134822,20.65139994306892,23.057685026105748,17.048968598036133,11.238666869844655,13.5372545263734,9.065366897063946,11.5784184301188,5.256753081050341,7.568498371786432,3.7606998319219835,5.921194821127317,-2.0999999999999996,60617199.590102814,29.455886046665345,10.945468782159699,6.67303316884639,222.38564095694957,4.8375885837366335,0.0,0.0,0.0,11.508230540335195,13.922786948447044,18.92932657057261,4.565048284931329,13.171245143024459,0.0,34.42395957567718,76.07742432415516,27.592991233802653,17.91961777826731,36.415913519187875,42.56723294359081,0.0,5.0872950630771525,5.15571272675054,65.02478972530288,0.0,68.6972750050403,0.0,0.0,5.0872950630771525,13.171245143024459,0.0,30.948368211468598,30.003096025062284,24.051182003075283,6.923737199690624,61.164113572548295,41.5539151375202,10.045266627482652,0.0,0.0,86.22,44.059771887204846,22.530830612027607,0.0,26.883854613647344,11.126902983393991,12.13273413692322,24.26546827384644,34.61868599845312,0.0,10.243007789827693,37.0869626876253,66.45677772040493,11.885139151450975,17.909910807740687,6.083750724905775,-2.2084207243762766,-0.7254614013815404,7.896825851693668,-6.456990158948804,8.159801399645128,-3.9735555933567595,0.4166666666666667,37,1,7,0,1,1,2,0,2,6,1,13,8,0,0,0,3,7.5719200000000075,135.12769999999992,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14.205505139365307,-5.494203741504907,14.205505139365307,0.016782854224232535,0.23000582295870145,661.2410000000003,645.1130000000002,660.0030175820001,226,0,0.43531502405657985,-0.37387075824063143,0.43531502405657985,0.37387075824063143,0.975609756097561,1.5121951219512195,1.975609756097561,35.496838396626465,9.85900385402737,2.621172267679458,-2.2933236928047074,2.499596212572774,-2.4230371837480367,7.520672055685639,-0.27543070213735493,1.8546301821209203,1356.7222733786584,31.018297090128662,20.178699805118132,22.584984888154956,18.630177721536448,10.876211741698977,13.174799398227723,8.534267985075411,11.142080276268805,5.353918446969873,7.2053407988370655,3.5462278182748745,5.277778780185994,-2.5200000000000005,286724837.55870193,32.98778992016747,11.633004605994019,8.28138588040954,234.64896914571375,4.8375885837366335,0.0,13.213763929025836,0.0,11.508230540335195,26.27538398333399,18.92932657057261,4.565048284931329,39.513735429073385,0.0,34.42395957567718,48.382475525392664,27.592991233802653,5.711685002770702,62.7584038052368,42.56723294359081,0.0,5.0872950630771525,5.15571272675054,37.474505185930745,13.213763929025836,68.6972750050403,0.0,0.0,5.0872950630771525,39.513735429073385,0.0,30.948368211468598,43.36152421347847,24.051182003075283,6.923737199690624,33.46916477378581,41.5539151375202,10.045266627482652,0.0,0.0,86.22,68.54510305901502,48.873320898076535,0.0,26.883854613647344,0.0,30.33183534230805,18.077399331229387,0.0,0.0,14.203207050174175,28.039468364201664,138.0858659527246,11.719663154861344,17.48448650422572,4.733497230671161,-4.106113528327372,-1.454119753611321,6.397095646294515,-16.128581402699275,-3.3764789515233513,-5.494203741504907,0.36363636363636365,41,1,7,0,1,1,2,0,2,6,1,19,8,0,0,0,3,7.879720000000007,126.6997,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,9,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14.213428343382834,-4.823222352020879,14.213428343382834,0.030190224806636357,0.335760559183803,567.3280000000003,543.1360000000003,566.075198518,196,0,0.43530248081066586,-0.37387075824063143,0.43530248081066586,0.37387075824063143,1.1388888888888888,1.75,2.2777777777777777,35.49683761737476,9.85891989647807,2.6206268692936545,-2.29329892861466,2.496883591514386,-2.4230440792953245,7.533409927241957,-0.2754279783806877,1.8186287062853679,1194.4707047755041,26.72540387131521,19.618019748249313,22.024304831286138,16.837284502722998,10.895599462717973,13.379429055780436,7.92911220065975,10.856419571856316,5.4039531522899935,7.688984322911354,3.7292742922455884,5.636467781833846,-2.0999999999999996,55380622.58211967,28.47099184519052,11.107915700346052,6.059198378295577,215.9644894667949,19.201871511166598,6.285844810454487,0.0,0.0,11.508230540335195,13.77206084423136,9.35958546900315,0.0,13.171245143024459,0.0,34.42395957567718,62.229949924773905,27.592991233802653,18.925448931796538,36.415913519187875,42.416506839375124,0.0,5.316788604006331,5.15571272675054,38.96938255042504,19.499608739480323,68.6972750050403,0.0,0.0,5.316788604006331,13.171245143024459,0.0,30.797642107252916,37.294771989046005,24.051182003075283,6.923737199690624,47.316639173167054,41.5539151375202,10.045266627482652,0.0,0.0,86.22,31.701113007492562,22.530830612027607,0.0,46.38346335312766,11.126902983393991,12.13273413692322,24.26546827384644,20.771211599071872,0.0,10.47250133075687,37.0869626876253,65.50943110375107,11.86959088781606,17.67981493405153,6.310604895882092,-1.9508961074597428,-0.5402782633114975,8.036464722421602,-5.772032087690421,5.213775761237839,-3.4953647355874002,0.391304347826087,36,1,7,0,1,1,2,0,2,6,1,13,9,0,0,0,3,6.837420000000006,130.80469999999997,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14.181671812368059,-4.814509044486601,14.181671812368059,0.02375009253987881,0.39971551704153285,553.3010000000002,531.1250000000001,552.059548454,190,0,0.43530248081066586,-0.37387075824063143,0.43530248081066586,0.37387075824063143,1.1714285714285715,1.8,2.342857142857143,35.496837514861156,9.858890914007542,2.620567385627223,-2.2932854432129797,2.4953104959036607,-2.4230473668892425,7.533525733740863,-0.2754278535050372,1.7951166349340808,1179.8490458924755,26.01829709012867,18.910912967062767,21.31719805009959,16.337284502723,10.22053221208298,12.704361805145442,7.7742043281346325,11.046396492660215,5.546661421590006,7.867109130811401,3.602171947771246,5.028098675794864,-2.099999999999999,36226860.50542783,27.486940993916306,10.484074817310967,5.836852360105688,209.59954735239833,19.201871511166598,0.0,0.0,0.0,11.508230540335195,13.77206084423136,9.35958546900315,0.0,13.171245143024459,0.0,34.42395957567718,48.382475525392664,48.35734272227029,11.873595030238622,36.41591351918788,42.416506839375124,0.0,5.316788604006331,5.15571272675054,25.121908151043797,26.92626151593556,68.6972750050403,0.0,0.0,5.316788604006331,13.171245143024459,0.0,30.79764210725292,44.72142476550125,24.051182003075283,6.923737199690624,33.46916477378581,41.5539151375202,10.045266627482652,0.0,0.0,86.22,31.701113007492562,22.530830612027607,0.0,34.02706955533085,16.690354475090988,12.13273413692322,32.418696287939895,12.990104268152233,0.0,10.47250133075687,37.0869626876253,64.25734775506581,11.854589562871594,17.54092702680178,6.410206884902371,-1.8119021437606073,-0.4484958559040899,8.108240912360547,-5.4479071198888525,1.6741713469233865,-0.7760672582608263,0.36363636363636365,35,1,7,0,1,1,2,0,2,6,1,13,8,0,0,0,3,6.099720000000004,126.4377,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14.199369584014843,-4.808802955036522,14.199369584014843,0.03855683698573098,0.27673435031742605,567.3280000000002,543.1360000000001,566.075198518,196,0,0.43530248081066586,-0.37387075824063143,0.43530248081066586,0.37387075824063143,1.1666666666666667,1.8055555555555556,2.361111111111111,35.496837616836814,9.858879487172914,2.6205778268478466,-2.293285427942799,2.495988183139446,-2.4230432965390984,7.533049416519824,-0.27542789303739446,1.7399788396973657,1196.4707047755041,26.72540387131522,19.618019748249313,22.02430483128614,16.837284502723,10.720532212082981,13.204361805145446,8.127757718727906,11.399949883253486,5.769748601020072,8.182817278508326,3.770434065420359,5.356108333445565,-2.099999999999999,59317297.16396776,28.47099184519052,11.107915700346052,6.059198378295577,215.96448946679493,19.201871511166598,0.0,0.0,0.0,11.508230540335195,13.77206084423136,9.35958546900315,0.0,13.171245143024459,0.0,34.42395957567718,54.80329714831868,48.35734272227029,11.873595030238622,36.41591351918788,42.416506839375124,0.0,5.316788604006331,5.15571272675054,31.542729773969803,26.92626151593556,68.6972750050403,0.0,0.0,5.316788604006331,13.171245143024459,0.0,30.79764210725292,44.72142476550125,24.051182003075283,6.923737199690624,39.88998639671182,41.5539151375202,10.045266627482652,0.0,0.0,86.22,25.793933278141058,22.530830612027607,0.0,39.934249284682345,23.111176098016994,12.13273413692322,32.418696287939895,12.990104268152233,0.0,10.47250133075687,37.0869626876253,64.35206646861648,11.870614704902392,17.593779838757154,6.528744625429878,-1.6950387887321252,-0.38283857447299874,8.200841152116789,-4.908956312818127,1.8890468184597378,-0.5871488211480838,0.391304347826087,36,1,7,0,1,1,2,0,2,6,1,13,9,0,0,0,3,6.489820000000005,131.0547,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,14.31567100654464,-4.818514514292577,14.31567100654464,0.03764630041037442,0.2164195748382416,651.4900000000001,615.202,650.169098902,232,0,0.43530248081066586,-0.37387075824063143,0.43530248081066586,0.37387075824063143,1.0238095238095237,1.5952380952380953,2.0952380952380953,35.49683823222711,9.858879480769644,2.6209012821434983,-2.316775160180015,2.5447197891309337,-2.42304432418068,7.534551921552335,-0.27542895618416463,1.6906695863375845,1362.8543274204749,31.725403871315212,24.61801974824932,27.02430483128614,19.13017772153645,13.31228392161912,15.796113514681581,12.169928404284425,15.0769721971399,6.039300515151673,8.991473020903129,4.457757203186039,7.418077746742592,-2.099999999999999,429217336.84832907,34.3909404708335,12.484633156150778,8.726483315605865,254.15414215317458,19.201871511166598,0.0,0.0,0.0,11.508230540335195,13.77206084423136,9.35958546900315,0.0,13.171245143024459,0.0,34.42395957567718,96.34572034646243,34.13774763971523,23.075696652206,36.41591351918788,42.416506839375124,0.0,5.316788604006331,5.15571272675054,84.28725459408092,12.706666433380496,68.6972750050403,0.0,0.0,5.316788604006331,13.171245143024459,0.0,30.79764210725292,41.70393130491355,24.051182003075283,6.923737199690624,81.43240959485556,41.5539151375202,10.045266627482652,0.0,0.0,86.22,36.99603490010844,22.530830612027607,0.0,39.934249284682345,23.111176098016994,12.13273413692322,18.19910120538483,54.532527466295974,0.0,10.47250133075687,37.0869626876253,67.82347073620588,11.942258287543204,17.954121273942338,6.63873052506828,-3.076870803985112,-0.38409243249769065,8.255170288037654,-4.973931477516359,12.626737421036028,-3.4444827067231136,0.5172413793103449,42,1,7,0,1,1,2,0,2,6,1,13,9,0,0,0,3,8.827220000000002,158.71269999999961,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,14.148346852453127,-4.833406407891749,14.148346852453127,0.002345545851572872,0.434415050959131,539.2740000000002,519.1140000000003,538.04389839,184,0,0.43530248081066586,-0.37387075824063143,0.43530248081066586,0.37387075824063143,1.2647058823529411,1.911764705882353,2.4705882352941178,35.4968374091251,9.858919902798414,2.6205532075895452,-2.293289717304286,2.494154808617841,-2.4230430125161657,7.522944048963875,-0.27542795297965883,1.8397260274437728,1171.234206844042,25.311190308942116,17.94987827209886,20.356163355135685,15.776624330943177,9.917243361101558,12.43592458249391,7.537887650240645,10.260096189788626,5.089348714091293,6.745171008315254,3.457777474995776,4.82197733008441,-2.0999999999999996,19654601.955581922,26.503806092881195,9.87164461247637,5.579748682302522,202.91529376069082,19.571535952207256,6.285844810454487,0.0,0.0,11.508230540335195,13.77206084423136,9.35958546900315,0.0,13.171245143024459,0.0,34.42395957567718,55.306212725083284,27.592991233802653,12.318566967283619,36.78557796022854,42.416506839375124,0.0,5.316788604006331,5.15571272675054,32.04564535073442,12.892726774967404,68.6972750050403,0.0,0.0,5.316788604006331,13.171245143024459,0.0,30.797642107252916,35.58130162728556,19.52743484136347,6.923737199690624,40.392901973476434,41.5539151375202,10.045266627482652,0.0,0.0,97.22,37.98695781794705,27.424242214780083,0.0,33.49073657816026,11.126902983393991,12.13273413692322,31.189205473537065,6.923737199690624,0.0,14.996248492468688,28.039468364201664,58.87816830829027,11.818958114660198,26.97393787882941,6.042253523057845,-2.1480986151428456,-0.6381051718526922,7.845710757913684,-6.057696498482206,3.114534277819903,-3.968551463982462,0.3333333333333333,34,2,7,0,1,1,2,0,2,5,2,13,7,0,0,0,3,5.793220000000005,121.39750000000001,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
